PlayerName,Player,Runs,Mins,BF,Fours,Sixes,SR,MB_Clust,Uncertainty,X,Y,Clust_KM,X_KM,Y_KM,Clust_PAM,X_PAM,Y_PAM,Clust_clara,X_Clara,Y_Clara
JH Edrich,12490,215,150,310,12,1,69,5,0.00115600901881174,1.20405942720856,0.548403309560123,3,1.20405942720856,0.548403309560123,1,1.20405942720856,0.548403309560123,1,1.20405942720856,0.548403309560123
JE Emburey,12514,501,424,664,32,6,75,2,0.0110219241091625,0.886709593999418,0.25386496956375,3,0.886709593999418,0.25386496956375,1,0.886709593999418,0.25386496956375,1,0.886709593999418,0.25386496956375
NH Fairbrother,12803,2092,3914,2903,140,20,72,3,0.158814148133142,-0.724350994986542,0.519121065300217,3,-0.724350994986542,0.519121065300217,1,-0.724350994986542,0.519121065300217,1,-0.724350994986542,0.519121065300217
MV Fleming,12850,139,180,137,11,3,101,9,0.000719691003331357,0.967979378936501,-1.02284333384178,3,0.967979378936501,-1.02284333384178,1,0.967979378936501,-1.02284333384178,1,0.967979378936501,-1.02284333384178
KWR Fletcher,12854,703,416,1054,63,5,66,3,0.00109669740184604,0.78919765109196,0.713226516376566,3,0.78919765109196,0.713226516376566,1,0.78919765109196,0.713226516376566,1,0.78919765109196,0.713226516376566
A Flintoff,12856,3388,4901,3809,308,93,88,4,0.473009577434409,-2.72585799664001,-0.593290810173434,3,-2.72585799664001,-0.593290810173434,1,-2.72585799664001,-0.593290810173434,1,-2.72585799664001,-0.593290810173434
NA Foster,12879,150,97,244,9,0,61,5,0.00121222161599299,1.3203629974814,0.93550687714051,3,1.3203629974814,0.93550687714051,1,1.3203629974814,0.93550687714051,1,1.3203629974814,0.93550687714051
G Fowler,12884,744,398,1321,67,1,56,7,0.410162970752301,0.857628357350786,1.23123335978346,3,0.857628357350786,1.23123335978346,1,0.857628357350786,1.23123335978346,1,0.857628357350786,1.23123335978346
ARC Fraser,12909,141,256,208,15,2,67,5,0.00449485661809101,1.21982107841249,0.635847683010137,3,1.21982107841249,0.635847683010137,1,1.21982107841249,0.635847683010137,1,1.21982107841249,0.635847683010137
MW Gatting,13340,2095,1914,2968,165,11,70,4,0.0264971904054073,-0.392067632976157,0.61774640403562,3,-0.392067632976157,0.61774640403562,1,-0.392067632976157,0.61774640403562,1,-0.392067632976157,0.61774640403562
AF Giles,13368,385,712,551,24,4,69,2,0.00420945322829469,0.983751874579649,0.553988168219322,3,0.983751874579649,0.553988168219322,1,0.983751874579649,0.553988168219322,1,0.983751874579649,0.553988168219322
GA Gooch,13399,4274,6246,6878,406,15,62,1,1.33226762955019e-14,-2.6785089141215,1.2826144015428,3,-2.6785089141215,1.2826144015428,1,-2.6785089141215,1.2826144015428,1,-2.6785089141215,1.2826144015428
D Gough,13411,589,1202,927,41,5,63,7,0.0386138040102436,0.803649622586885,0.869326818207517,3,0.803649622586885,0.869326818207517,1,0.803649622586885,0.869326818207517,1,0.803649622586885,0.869326818207517
IJ Gould,13414,155,221,243,5,0,63,5,0.00143434087252248,1.29604401457396,0.839413143952733,3,1.29604401457396,0.839413143952733,1,1.29604401457396,0.839413143952733,1,1.29604401457396,0.839413143952733
DI Gower,13418,3170,3649,4218,290,22,75,4,0.158131970265142,-1.54769104754541,0.424452235576019,3,-1.54769104754541,0.424452235576019,1,-1.54769104754541,0.424452235576019,1,-1.54769104754541,0.424452235576019
AW Greig,13463,255,208,365,19,1,69,5,0.00330351635937465,1.16204553189478,0.548855719306504,3,1.16204553189478,0.548855719306504,1,1.16204553189478,0.548855719306504,1,1.16204553189478,0.548855719306504
GM Hamilton,14020,1162,2203,1700,91,8,68,3,9.14862667431571e-05,0.215216301696326,0.672479042179705,3,0.215216301696326,0.672479042179705,1,0.215216301696326,0.672479042179705,1,0.215216301696326,0.672479042179705
FC Hayes,14106,119,59,210,17,2,56,5,0.0319996660643677,1.33513736270651,1.15892330550894,3,1.33513736270651,1.15892330550894,1,1.33513736270651,1.15892330550894,1,1.33513736270651,1.15892330550894
DL Hemp,14153,641,1131,912,68,7,70,3,0.0266166893265374,0.660874801823628,0.51496831268856,3,0.660874801823628,0.51496831268856,1,0.660874801823628,0.51496831268856,1,0.660874801823628,0.51496831268856
GA Hick,14187,3743,7121,5073,272,40,73,4,0.224727814342153,-2.46019771205073,0.543333550054669,3,-2.46019771205073,0.543333550054669,1,-2.46019771205073,0.543333550054669,1,-2.46019771205073,0.543333550054669
AJ Hollioake,14244,606,1046,807,46,4,75,2,0.0537359729789053,0.746856838809622,0.281967879046598,3,0.746856838809622,0.281967879046598,1,0.746856838809622,0.281967879046598,1,0.746856838809622,0.281967879046598
BC Hollioake,14246,309,514,381,34,3,81,2,0.0461393683214517,0.949991238323815,-0.0376847620816578,3,0.949991238323815,-0.0376847620816578,1,0.949991238323815,-0.0376847620816578,1,0.949991238323815,-0.0376847620816578
N Hussain,14325,2323,4625,3460,208,15,67,3,0.461672138545188,-1.02358334839269,0.829790627318009,3,-1.02358334839269,0.829790627318009,1,-1.02358334839269,0.829790627318009,1,-1.02358334839269,0.829790627318009
RC Irani,15403,349,716,536,23,2,65,2,0.169597664412455,1.05375027497521,0.750070961716348,3,1.05375027497521,0.750070961716348,1,1.05375027497521,0.750070961716348,1,1.05375027497521,0.750070961716348
GO Jones,15501,860,1420,1105,74,14,77,2,0.107732613140123,0.384059904003623,0.147710684201364,3,0.384059904003623,0.147710684201364,1,0.384059904003623,0.147710684201364,1,0.384059904003623,0.147710684201364
TE Jesty,15511,127,241,182,10,2,69,5,0.0058874337091388,1.22630806669721,0.526378341007607,3,1.22630806669721,0.526378341007607,1,1.22630806669721,0.526378341007607,1,1.22630806669721,0.526378341007607
NV Knight,15913,3620,7252,5057,324,21,71,4,0.258091184293278,-2.31747124799662,0.746602138918106,3,-2.31747124799662,0.746602138918106,1,-2.31747124799662,0.746602138918106,1,-2.31747124799662,0.746602138918106
APE Knott,15917,188,230,237,16,1,79,5,0.158192001424719,1.12372801239486,0.0486422212315097,3,1.12372801239486,0.0486422212315097,1,1.12372801239486,0.0486422212315097,1,1.12372801239486,0.0486422212315097
AJ Lamb,16178,4010,4276,5308,328,30,75,1,0.0176004847891781,-2.19028907264665,0.437666594531516,3,-2.19028907264665,0.437666594531516,1,-2.19028907264665,0.437666594531516,1,-2.19028907264665,0.437666594531516
W Larkins,16203,589,1100,1026,67,3,57,7,0.0017701543454588,0.814099889048437,1.16248296355955,3,0.814099889048437,1.16248296355955,1,0.814099889048437,1.16248296355955,1,0.814099889048437,1.16248296355955
CC Lewis,16274,345,646,438,23,5,78,2,0.00012629480917592,0.940134365333711,0.0933752236612568,3,0.940134365333711,0.0933752236612568,1,0.940134365333711,0.0933752236612568,1,0.940134365333711,0.0933752236612568
D Lloyd,16318,285,115,526,25,1,54,7,0.000173367409299963,1.24808352048072,1.26853860584449,3,1.24808352048072,1.26853860584449,1,1.24808352048072,1.26853860584449,1,1.24808352048072,1.26853860584449
MB Loye,16362,142,264,184,19,5,77,2,0.190074088673961,1.09768304686227,0.118955263298806,3,1.09768304686227,0.118955263298806,1,1.09768304686227,0.118955263298806,1,1.09768304686227,0.118955263298806
MJ Lumb,16406,165,270,203,12,3,81,9,0.606000173715608,1.09784734753395,-0.0626734785980106,3,1.09784734753395,-0.0626734785980106,1,1.09784734753395,-0.0626734785980106,1,1.09784734753395,-0.0626734785980106
VJ Marks,16899,285,412,434,16,0,65,5,0.0192283798667279,1.16875622637175,0.742565202186965,3,1.16875622637175,0.742565202186965,1,1.16875622637175,0.742565202186965,1,1.16875622637175,0.742565202186965
AD Mascarenhas,16932,222,316,244,9,13,90,9,0.00303242107938506,0.883269980128345,-0.555683756027002,3,0.883269980128345,-0.555683756027002,1,0.883269980128345,-0.555683756027002,1,0.883269980128345,-0.555683756027002
MP Maynard,16951,156,306,220,10,1,70,5,0.00464307575371625,1.20966102381213,0.481287534465276,3,1.20966102381213,0.481287534465276,1,1.20966102381213,0.481287534465276,1,1.20966102381213,0.481287534465276
A McGrath,16975,151,420,332,11,0,45,5,0.000140569598184093,1.38598205221795,1.70603731551597,3,1.38598205221795,1.70603731551597,1,1.38598205221795,1.70603731551597,1,1.38598205221795,1.70603731551597
G Miller,17025,136,133,265,12,0,51,5,0.00558926217640532,1.38976793300893,1.40486154910748,3,1.38976793300893,1.40486154910748,1,1.38976793300893,1.40486154910748,1,1.38976793300893,1.40486154910748
JE Morris,17102,167,320,225,18,0,74,5,0.0495615918192934,1.16626737363282,0.293621967001938,3,1.16626737363282,0.293621967001938,1,1.16626737363282,0.293621967001938,1,1.16626737363282,0.293621967001938
MD Moxon,17119,174,246,325,12,0,53,5,0.00455579219811875,1.33979210222993,1.31322966250419,3,1.33979210222993,1.31322966250419,1,1.33979210222993,1.31322966250419,1,1.33979210222993,1.31322966250419
TJ Murtagh,17134,161,200,249,16,1,64,5,0.00205374982448814,1.25218019480745,0.770086869265034,3,1.25218019480745,0.770086869265034,1,1.25218019480745,0.770086869265034,1,1.25218019480745,0.770086869265034
P Mustard,17185,233,429,252,28,5,92,9,0.0556088252026431,0.902946644497455,-0.603056351829538,3,0.902946644497455,-0.603056351829538,1,0.902946644497455,-0.603056351829538,1,0.902946644497455,-0.603056351829538
PA Nixon,18023,297,550,347,21,7,85,2,0.0959986183251257,0.904037957634861,-0.271446049883374,3,0.904037957634861,-0.271446049883374,1,0.904037957634861,-0.271446049883374,1,0.904037957634861,-0.271446049883374
CM Old,18256,311,235,360,27,5,86,2,0.328572365014003,0.944890574568075,-0.316495334042861,3,0.944890574568075,-0.316495334042861,1,0.944890574568075,-0.316495334042861,1,0.944890574568075,-0.316495334042861
DR Pringle,18627,425,468,616,26,3,68,2,0.0903447503250122,1.01561085829852,0.583365808732441,3,1.01561085829852,0.583365808732441,1,1.01561085829852,0.583365808732441,1,1.01561085829852,0.583365808732441
SR Patel,18632,482,651,517,37,12,93,2,0.000855841117077261,0.657493169353584,-0.678332664474997,3,0.657493169353584,-0.678332664474997,1,0.657493169353584,-0.678332664474997,1,0.657493169353584,-0.678332664474997
MJ Prior,18675,1281,2366,1666,141,6,76,3,0.00109861156562363,0.0184378229403076,0.284166761315584,3,0.0184378229403076,0.284166761315584,1,0.0184378229403076,0.284166761315584,1,0.0184378229403076,0.284166761315584
LE Plunkett,19264,582,682,585,46,17,99,2,0.0147534921032269,0.488925437654899,-0.995542430420889,3,0.488925437654899,-0.995542430420889,1,0.488925437654899,-0.995542430420889,1,0.488925437654899,-0.995542430420889
NS Poonia,19276,229,503,359,31,2,63,5,0.00127569229907876,1.13845583493354,0.817579650102828,3,1.13845583493354,0.817579650102828,1,1.13845583493354,0.817579650102828,1,1.13845583493354,0.817579650102828
KP Pietersen,19296,4419,7071,5080,425,77,86,1,0.0350020605039535,-3.52228284287427,-0.305949035085405,3,-3.52228284287427,-0.305949035085405,1,-3.52228284287427,-0.305949035085405,1,-3.52228284287427,-0.305949035085405
CT Radley,19316,250,0,367,25,0,68,5,0.0590225504664976,1.20045721920455,0.573899143043545,3,1.20045721920455,0.573899143043545,1,1.20045721920455,0.573899143043545,1,1.20045721920455,0.573899143043545
MR Ramprakash,19323,376,724,544,22,5,69,2,0.00737759961281104,0.980329415969326,0.523484637219214,3,0.980329415969326,0.523484637219214,1,0.980329415969326,0.523484637219214,1,0.980329415969326,0.523484637219214
DW Randall,19327,1067,1506,1702,82,7,62,3,1.85374737403654e-05,0.415377139314335,0.9274148378353,3,0.415377139314335,0.9274148378353,1,0.415377139314335,0.9274148378353,1,0.415377139314335,0.9274148378353
CMW Read,19346,299,523,404,21,6,74,2,0.109832158028026,0.998573539539716,0.263609470926832,3,0.998573539539716,0.263609470926832,1,0.998573539539716,0.263609470926832,1,0.998573539539716,0.263609470926832
DA Reeve,19364,291,561,389,19,0,74,2,0.0796294235251659,1.07682453368103,0.298527497731352,3,1.07682453368103,0.298527497731352,1,1.07682453368103,0.298527497731352,1,1.07682453368103,0.298527497731352
CJ Richards,19394,154,196,264,7,0,58,5,0.000797366426802615,1.33420823687198,1.05738123442287,3,1.33420823687198,1.05738123442287,1,1.33420823687198,1.05738123442287,1,1.33420823687198,1.05738123442287
RT Robinson,19445,597,567,1026,63,0,58,7,0.00114150833270843,0.92562720130855,1.10415074103767,3,0.92562720130855,1.10415074103767,1,0.92562720130855,1.10415074103767,1,0.92562720130855,1.10415074103767
GRJ Roope,19469,129,0,239,5,2,53,5,0.138725821998053,1.39069257858831,1.28140840281318,3,1.39069257858831,1.28140840281318,1,1.39069257858831,1.28140840281318,1,1.39069257858831,1.28140840281318
RC Russell,19500,423,779,638,36,1,66,2,0.0482290352648576,0.987443920250561,0.697622874270106,3,0.987443920250561,0.697622874270106,1,0.987443920250561,0.697622874270106,1,0.987443920250561,0.697622874270106
OA Shah,20123,1816,3064,2313,143,25,78,3,0.0255007988511436,-0.560582355266277,0.121305233975514,3,-0.560582355266277,0.121305233975514,1,-0.560582355266277,0.121305233975514,1,-0.560582355266277,0.121305233975514
RJ Sidebottom,20187,133,251,194,11,0,68,5,0.00461111894499833,1.25424562946967,0.568025264940423,3,1.25424562946967,0.568025264940423,1,1.25424562946967,0.568025264940423,1,1.25424562946967,0.568025264940423
RA Smith,20263,2408,4013,3440,238,22,70,3,0.453410682066425,-1.13321293566798,0.605409211242793,3,-1.13321293566798,0.605409211242793,1,-1.13321293566798,0.605409211242793,1,-1.13321293566798,0.605409211242793
JN Snape,20278,118,184,173,6,0,68,5,0.00426766683548696,1.28204815351311,0.564681143532326,3,1.28204815351311,0.564681143532326,1,1.28204815351311,0.564681143532326,1,1.28204815351311,0.564681143532326
VS Solanki,20286,1089,2104,1495,134,7,72,3,0.000467167748676944,0.162330695796062,0.449306788923404,3,0.162330695796062,0.449306788923404,1,0.162330695796062,0.449306788923404,1,0.162330695796062,0.449306788923404
AJ Stewart,20372,4662,8926,6815,467,26,68,1,4.98321538877633e-06,-3.44515933397504,0.975242639337521,3,-3.44515933397504,0.975242639337521,1,-3.44515933397504,0.975242639337521,1,-3.44515933397504,0.975242639337521
AJ Strauss,20387,4178,7037,5163,449,25,80,1,0.257074450443752,-2.84086560299364,0.281346504298347,3,-2.84086560299364,0.281346504298347,1,-2.84086560299364,0.281346504298347,1,-2.84086560299364,0.281346504298347
GP Swann,20431,499,756,551,48,4,90,2,0.000214143543584844,0.731943515735352,-0.489199432202305,3,0.731943515735352,-0.489199432202305,1,0.731943515735352,-0.489199432202305,1,0.731943515735352,-0.489199432202305
CJ Tavare,21466,720,847,1471,58,2,48,3,0.000175484357763156,0.852476378561598,1.5942894388374,3,0.852476378561598,1.5942894388374,1,0.852476378561598,1.5942894388374,1,0.852476378561598,1.5942894388374
GP Thorpe,21537,2312,4574,3237,168,5,71,4,0.0476444855951053,-0.787228489791784,0.652601207684724,3,-0.787228489791784,0.652601207684724,1,-0.787228489791784,0.652601207684724,1,-0.787228489791784,0.652601207684724
ME Trescothick,21585,4232,7067,4924,517,41,85,1,0.00349932518537355,-3.21356684919169,-0.0627396967083002,3,-3.21356684919169,-0.0627396967083002,1,-3.21356684919169,-0.0627396967083002,1,-3.21356684919169,-0.0627396967083002
JC Tredwell,21646,163,340,242,9,4,67,5,0.00606000996770206,1.19099846676611,0.591753321791587,3,1.19099846676611,0.591753321791587,1,1.19099846676611,0.591753321791587,1,1.19099846676611,0.591753321791587
MP Vaughan,22182,1945,3907,2847,201,13,68,3,0.0132469992075279,-0.701076890405108,0.713278640286642,3,-0.701076890405108,0.713278640286642,1,-0.701076890405108,0.713278640286642,1,-0.701076890405108,0.713278640286642
VJ Wells,22365,141,354,253,8,2,55,5,0.0112852885040414,1.31544185616393,1.18253317542396,3,1.31544185616393,1.18253317542396,1,1.31544185616393,1.18253317542396,1,1.31544185616393,1.18253317542396
C White,22403,558,1161,899,28,4,62,7,0.0116826445279429,0.875888549819757,0.883393509503641,3,0.875888549819757,0.883393509503641,1,0.875888549819757,0.883393509503641,1,0.875888549819757,0.883393509503641
P Willey,22442,538,847,855,49,0,62,7,0.00130509295269587,0.931357307095916,0.897316524776555,3,0.931357307095916,0.897316524776555,1,0.931357307095916,0.897316524776555,1,0.931357307095916,0.897316524776555
B Wood,22498,267,221,527,22,0,50,7,0.000235530225103364,1.29161706537971,1.44516831495669,3,1.29161706537971,1.44516831495669,1,1.29161706537971,1.44516831495669,1,1.29161706537971,1.44516831495669
LJ Wright,23460,655,1023,782,57,16,83,2,0.000301917848239852,0.509151635888539,-0.213638908031042,3,0.509151635888539,-0.213638908031042,1,0.509151635888539,-0.213638908031042,1,0.509151635888539,-0.213638908031042
MH Yardy,23523,326,682,472,20,1,69,2,0.0958502037142616,1.06559666039525,0.524771020209557,3,1.06559666039525,0.524771020209557,1,1.06559666039525,0.524771020209557,1,1.06559666039525,0.524771020209557
LOB Cann,23681,590,537,504,46,29,117,6,2.23778290486809e-06,0.230080293178405,-1.96254504870371,3,0.230080293178405,-1.96254504870371,1,0.230080293178405,-1.96254504870371,1,0.230080293178405,-1.96254504870371
DA Minors,23688,478,968,791,50,15,60,3,0.00281446339358293,0.766835400080954,0.902124911330317,3,0.766835400080954,0.902124911330317,1,0.766835400080954,0.902124911330317,1,0.766835400080954,0.902124911330317
CJ Smith,23691,192,283,245,28,5,78,2,0.121365327992456,1.04810839461117,0.0441984927719667,3,1.04810839461117,0.0441984927719667,1,1.04810839461117,0.0441984927719667,1,1.04810839461117,0.0441984927719667
JJ Tucker,23694,496,716,726,57,7,68,3,0.398680131211767,0.827465374055017,0.552298701268648,3,0.827465374055017,0.552298701268648,1,0.827465374055017,0.552298701268648,1,0.827465374055017,0.552298701268648
SD Outerbridge,23704,336,561,612,30,2,54,7,0.00800064945965806,1.14041145171896,1.24805322436986,3,1.14041145171896,1.24805322436986,1,1.14041145171896,1.24805322436986,1,1.14041145171896,1.24805322436986
IH Romaine,23725,783,1230,1222,86,16,64,3,5.38890369495837e-05,0.462094018120458,0.731218412673257,3,0.462094018120458,0.731218412673257,1,0.462094018120458,0.731218412673257,1,0.462094018120458,0.731218412673257
S Mukuddem,23755,331,565,650,29,1,50,7,0.00011322024642535,1.1812662213309,1.44893573438396,3,1.1812662213309,1.44893573438396,1,1.1812662213309,1.44893573438396,1,1.1812662213309,1.44893573438396
J Edness,23759,252,139,403,22,3,62,5,0.00286693527712301,1.19464618300292,0.83391248332579,3,1.19464618300292,0.83391248332579,1,1.19464618300292,0.83391248332579,1,1.19464618300292,0.83391248332579
DR Chumney,23767,397,863,595,29,9,66,2,0.00674883293883866,0.908004343998927,0.633559653202254,3,0.908004343998927,0.633559653202254,1,0.908004343998927,0.633559653202254,1,0.908004343998927,0.633559653202254
A Bagai,23797,1964,3508,2995,182,8,65,3,0.0431848343704938,-0.544291900252091,0.875543673711872,3,-0.544291900252091,0.875543673711872,1,-0.544291900252091,0.875543673711872,1,-0.544291900252091,0.875543673711872
